stop_id,name,x,y,demand,priority,is_depot
euoo908901274,medicamentos_criticos,26.89842,75.810689,2,5,false
zcfb695737387,insumos_medicos,12.345461,76.652278,3,4,false
tbdb689523652,medicamentos_criticos,0.03,0.03,2,5,false
qxic854265941,medicamentos_criticos,11.040375,76.98295,2,5,false
sljl453954094,medicamentos_criticos,12.404022,76.688203,2,5,false
qurj708742525,insumos_medicos,22.390329,73.249083,3,5,false
iagp075023179,insumos_medicos,12.349524,76.69262,3,4,false
yioq766110541,insumos_medicos,18.646216,73.972527,3,5,false
gxib501957975,medicamentos_criticos,25.504648,81.884502,2,5,false
pazt619442816,medicamentos_criticos,17.485894,78.405467,2,5,false
rrzz660477686,insumos_medicos,17.491668,78.468321,3,5,false
qtyj782082943,medicamentos_criticos,21.205975,72.825503,2,5,false
vdiz709266555,insumos_medicos,26.97519,75.880753,3,5,false
qjxv872125383,insumos_medicos,19.200083,72.987385,3,4,false
wnjs858165702,insumos_medicos,22.421844,73.275081,3,5,false
wbky266678856,medicamentos_criticos,10.058483,76.365211,2,5,false
aajt435956273,insumos_medicos,17.54971,78.458855,3,4,false
odpz650812557,insumos_medicos,12.3885,76.745808,3,5,false
lxzr385090317,insumos_medicos,12.415461,76.722278,3,5,false
dkrg282980947,insumos_medicos,26.912908,75.802934,3,4,false
grpv150876957,medicamentos_criticos,30.352735,78.074222,2,5,false
dxnn031272242,medicamentos_criticos,13.146439,80.280672,2,5,false
eqwa601239506,insumos_medicos,21.253343,72.872731,3,5,false
aywr559943174,medicamentos_criticos,12.994365,77.676155,2,5,false
bmvd760493456,insumos_medicos,26.951927,75.837282,3,4,false
dtbr075029245,insumos_medicos,18.573811,73.939315,3,4,false
hegx858456947,insumos_medicos,22.41,73.26,3,4,false
gcgj049054392,medicamentos_criticos,23.419746,85.38982,2,5,false
hybw286063318,insumos_medicos,17.563216,78.632111,3,5,false
dbin417914768,insumos_medicos,17.613216,78.682111,3,5,false
jcuk309108864,insumos_medicos,22.823839,75.967429,3,4,false
rgib737722487,insumos_medicos,26.941378,75.819034,3,5,false
ektd087221494,medicamentos_criticos,22.795536,75.943106,2,5,false
xbyi704403527,insumos_medicos,30.369528,78.090267,3,4,false
zmwl881398673,medicamentos_criticos,12.363978,76.667961,2,5,false
sgpz597219431,insumos_medicos,26.971378,75.849034,3,4,false
ifnq037987469,insumos_medicos,13.064365,77.746155,3,4,false
kckl535882469,medicamentos_criticos,22.843659,75.993365,2,5,false
cmga614267142,insumos_medicos,13.117018,80.344791,3,4,false
tsiw500214357,medicamentos_criticos,11.106117,77.024652,2,5,false
vxuu524400778,insumos_medicos,22.831857,75.946699,3,5,false
ajce867012858,insumos_medicos,22.814648,75.964377,3,4,false
vdpu066802555,insumos_medicos,19.934103,75.428419,3,5,false
alke387547050,medicamentos_criticos,21.227729,72.838726,2,5,false
kwvw834590826,insumos_medicos,19.230083,73.017385,3,5,false
jqmw827801338,medicamentos_criticos,21.243434,72.874492,2,5,false
gijf620119601,insumos_medicos,21.169834,72.798666,3,4,false
mycf361104744,medicamentos_criticos,17.443809,78.396744,2,5,false
wmuk724694383,insumos_medicos,22.835049,75.982471,3,4,false
agkh022283859,medicamentos_criticos,0.07,0.07,2,5,false
qhfa062681723,insumos_medicos,17.52971,78.438855,3,4,false
idpk094541911,insumos_medicos,27.223303,78.117044,3,4,false
qqof992135879,insumos_medicos,0.09,0.09,3,4,false
fqbu667889798,medicamentos_criticos,0.11,0.11,2,5,false
fnob770936737,insumos_medicos,21.295047,72.91859,3,5,false
mmow837348083,medicamentos_criticos,21.250096,72.869122,2,5,false
kiyr214203933,medicamentos_criticos,22.381844,73.235081,2,5,false
rseh319832463,medicamentos_criticos,11.043681,77.015525,2,5,false
obqn923624638,insumos_medicos,11.03091,76.950432,3,5,false
vbwv412373812,insumos_medicos,19.143249,72.886749,3,4,false
mnpz861350422,medicamentos_criticos,18.58421,73.908429,2,5,false
ticd298252058,medicamentos_criticos,26.529003,80.376344,2,5,false
oopg434420032,medicamentos_criticos,26.959596,75.910512,2,5,false
gsjf526538542,insumos_medicos,13.100221,77.775396,3,5,false
rpsu086065520,insumos_medicos,19.286269,72.946721,3,5,false
bknw159871859,insumos_medicos,26.976431,75.796649,3,4,false
fgvv900286631,insumos_medicos,18.59421,73.918429,3,5,false
zgfu437768171,insumos_medicos,19.004049,72.835203,3,5,false
oupb957455295,insumos_medicos,0.05,0.05,3,5,false
yvil652058108,medicamentos_criticos,22.35279,73.210283,2,5,false
vhrk057320283,medicamentos_criticos,19.241141,72.923074,2,5,false
mzxm323953409,insumos_medicos,0.01,0.01,3,4,false
ffqf932215131,insumos_medicos,0.09,0.09,3,4,false
vtvo573295512,insumos_medicos,17.52971,78.438855,3,4,false
yayj842778277,insumos_medicos,30.402509,78.121187,3,5,false
bmxy615054230,medicamentos_criticos,12.3185,76.675808,2,5,false
ksdu559776740,insumos_medicos,26.982312,75.896896,3,4,false
bsxj583984613,medicamentos_criticos,13.101878,80.268519,2,5,false
kkvr193172128,insumos_medicos,13.146762,80.331865,3,4,false
lqel909396953,insumos_medicos,27.002312,75.916896,3,5,false
lkal252496101,insumos_medicos,13.05041,77.710489,3,5,false
sxux767034263,medicamentos_criticos,10.067014,76.348053,2,5,false
hxtq995132827,medicamentos_criticos,11.086298,77.042076,2,5,false
npfz122121070,medicamentos_criticos,19.151999,72.938493,2,5,false
mabj804174547,medicamentos_criticos,0.03,0.03,2,5,false
iijf275109993,insumos_medicos,22.821857,75.936699,3,5,false
wwot842153279,medicamentos_criticos,19.311315,72.952381,2,5,false
fhbj668509583,insumos_medicos,13.078616,80.284151,3,5,false
oixh114633441,medicamentos_criticos,18.600016,73.910547,2,5,false
mtdv435723278,insumos_medicos,12.432058,76.68665,3,5,false
oxib699135384,insumos_medicos,13.10978,80.288812,3,4,false
jmqq682199365,insumos_medicos,11.042298,77.018349,3,5,false
quwc663122392,insumos_medicos,22.871226,75.997522,3,4,false
rcde356918315,insumos_medicos,17.474114,78.397554,3,5,false
klis937621210,insumos_medicos,0.07,0.07,3,4,false
fgxq306896903,insumos_medicos,11.112477,77.085667,3,5,false
peol514735812,insumos_medicos,12.969496,77.655999,3,4,false
cyvi795940301,insumos_medicos,22.793838,75.937429,3,4,false
cbhq677037048,medicamentos_criticos,12.944365,77.626155,2,5,false
jnma381048774,medicamentos_criticos,11.066686,77.011736,2,5,false
dono155412277,medicamentos_criticos,13.096762,80.281865,2,5,false
svjj196133721,medicamentos_criticos,22.773659,75.923365,2,5,false
snlw424761191,medicamentos_criticos,12.422058,76.67665,2,5,false
hitm530354676,insumos_medicos,23.436792,85.336842,3,5,false
bdoc285418743,insumos_medicos,17.51971,78.428855,3,4,false
jwlr324782762,insumos_medicos,19.130083,72.917385,3,4,false
amad585491251,insumos_medicos,22.782225,75.924765,3,5,false
kfdu310214193,insumos_medicos,26.965287,75.854592,3,5,false
lxum603878256,insumos_medicos,11.076686,77.021736,3,4,false
hphf168025105,medicamentos_criticos,11.056117,76.974652,2,5,false
njiz561494724,insumos_medicos,18.646562,74.006485,3,5,false
wuad742601802,insumos_medicos,0.01,0.01,3,4,false
ycmy900900592,medicamentos_criticos,22.350526,73.210937,2,5,false
kjfm805496590,insumos_medicos,12.963284,77.645428,3,4,false
txhn554691701,insumos_medicos,12.953284,77.635428,3,5,false
ehrp209451891,insumos_medicos,17.490851,78.419347,3,4,false
baav512601003,medicamentos_criticos,0.08,0.08,2,5,false
oodx699786308,medicamentos_criticos,11.088638,77.064311,2,5,false
sejz091694808,insumos_medicos,13.043041,77.813237,3,4,false
ijnl839807101,medicamentos_criticos,21.240798,72.860489,2,5,false
yxbs969515675,insumos_medicos,0.01,0.01,3,4,false
igty625384100,insumos_medicos,27.281725,78.087553,3,5,false
qwdv123994460,medicamentos_criticos,22.761234,75.89949,2,5,false
qoyj590588396,insumos_medicos,19.1913,72.846191,3,4,false
biui327638299,insumos_medicos,23.43925,85.430464,3,4,false
eagj255994684,medicamentos_criticos,21.259569,72.882697,2,5,false
vqte514638707,medicamentos_criticos,13.069645,80.262268,2,5,false
zfua219224335,medicamentos_criticos,0.09,0.09,2,5,false
lwso136172005,medicamentos_criticos,12.314747,76.655861,2,5,false
debn544765310,insumos_medicos,23.262357,77.459989,3,5,false
inrd301936324,insumos_medicos,17.518998,78.560366,3,4,false
qked442341005,insumos_medicos,21.296608,72.904136,3,5,false
miuj961790566,insumos_medicos,10.046881,76.385397,3,4,false
iuht520201566,medicamentos_criticos,17.460851,78.389347,2,5,false
oaau511751410,medicamentos_criticos,15.58315,73.853459,2,5,false
biyp716626674,insumos_medicos,13.148616,80.354151,3,4,false
qfts199466858,medicamentos_criticos,12.462058,76.71665,2,5,false
aamx862401407,insumos_medicos,18.603481,73.795901,3,4,false
vyze071812870,medicamentos_criticos,18.606718,73.900327,2,5,false
owaa036794330,medicamentos_criticos,12.427928,76.707889,2,5,false
ynfl078015984,insumos_medicos,13.109166,77.770709,3,4,false
cadk433979429,insumos_medicos,19.084049,72.915203,3,5,false
skmz874012348,medicamentos_criticos,17.442819,78.469578,2,5,false
sqwe246529196,insumos_medicos,13.043284,77.725428,3,5,false
coya392513729,medicamentos_criticos,22.388096,73.247753,2,5,false
gqwr480915030,insumos_medicos,12.433225,76.740028,3,5,false
fqwi872800548,medicamentos_criticos,21.255047,72.87859,2,5,false
xygg925360143,insumos_medicos,19.35384,72.971347,3,4,false
hnre726645844,medicamentos_criticos,22.773659,75.923365,2,5,false
wkmx278705514,medicamentos_criticos,22.795049,75.942471,2,5,false
ubfa034231625,medicamentos_criticos,0.05,0.05,2,5,false
gexm885131469,insumos_medicos,13.191878,80.358519,3,5,false
uuym384235710,insumos_medicos,15.546162,73.875364,3,5,false
neaz235557522,medicamentos_criticos,26.943483,75.833139,2,5,false
bwxe769856503,insumos_medicos,18.626258,73.984337,3,4,false
uauf906127816,insumos_medicos,19.384567,72.978923,3,4,false
galu947868423,medicamentos_criticos,26.942312,75.856896,2,5,false
wnad387987587,medicamentos_criticos,18.623935,73.975367,2,5,false
yunh496695248,insumos_medicos,19.143249,72.886749,3,4,false
rsks664305919,medicamentos_criticos,27.289795,78.17299,2,5,false
mlfh310191173,insumos_medicos,18.684382,73.928206,3,4,false
nedz100981528,insumos_medicos,22.863838,76.007429,3,5,false
wbof078848460,insumos_medicos,13.151878,80.318519,3,5,false
nabe192538949,insumos_medicos,22.715207,75.886059,3,4,false
vkod627910580,insumos_medicos,26.94842,75.860689,3,4,false
plcz254691900,insumos_medicos,23.361489,85.334253,3,4,false
jfaj301190631,medicamentos_criticos,13.156762,80.341865,2,5,false
ffgw014744383,medicamentos_criticos,18.546562,73.906485,2,5,false
yuid957095145,medicamentos_criticos,0.13,0.13,2,5,false
bacb107549805,insumos_medicos,12.954365,77.636155,3,5,false
squd624528090,insumos_medicos,17.501477,78.47035,3,5,false
gdza289303849,insumos_medicos,13.109198,77.650997,3,4,false
gsip940584108,medicamentos_criticos,17.451028,78.369645,2,5,false
pziw714702524,insumos_medicos,31.039584,75.949346,3,5,false
vsov290828192,medicamentos_criticos,23.423783,85.396967,2,5,false
wbka858976592,medicamentos_criticos,17.554114,78.477554,2,5,false
aihb169192399,medicamentos_criticos,19.25384,72.871347,2,5,false
svpx615492254,insumos_medicos,12.377978,76.656792,3,5,false
prye450289917,insumos_medicos,12.385461,76.692278,3,5,false
dyqs462142686,medicamentos_criticos,18.593934,73.945367,2,5,false
btjo228615171,insumos_medicos,22.397898,73.257788,3,4,false
axjz120290581,medicamentos_criticos,19.956106,75.420775,2,5,false
wkxo382609846,medicamentos_criticos,0.05,0.05,2,5,false
spzh923866339,medicamentos_criticos,23.439407,85.405055,2,5,false
mcnf472103227,medicamentos_criticos,12.367928,76.647889,2,5,false
cprw081035434,insumos_medicos,23.441058,85.415731,3,4,false
fhhv695291761,insumos_medicos,13.084694,80.30147,3,5,false
fjlu287997375,medicamentos_criticos,11.041278,77.015017,2,5,false
rknb425919422,medicamentos_criticos,15.588603,73.916911,2,5,false
huev296397505,medicamentos_criticos,11.07091,76.990432,2,5,false
jgde438927702,medicamentos_criticos,12.985996,80.231898,2,5,false
shom544624471,insumos_medicos,19.160083,72.947385,3,5,false
drdt404154921,medicamentos_criticos,0.09,0.09,2,5,false
jcfx921648059,insumos_medicos,17.54233,78.579654,3,5,false
niht003994902,medicamentos_criticos,21.290522,72.901477,2,5,false
uyyw122339805,medicamentos_criticos,21.285104,72.914342,2,5,false
dfal662451560,medicamentos_criticos,10.065497,76.356999,2,5,false
nlhz417216893,insumos_medicos,23.354015,77.498236,3,5,false
xkev175300122,insumos_medicos,18.579156,73.784723,3,4,false
zopl437230185,medicamentos_criticos,17.493809,78.446744,2,5,false
qqtr698127851,insumos_medicos,13.136279,80.284568,3,5,false
guzq628976474,insumos_medicos,12.345461,76.652278,3,4,false
yriz225455458,insumos_medicos,27.020262,75.893013,3,4,false
xbgc822311950,insumos_medicos,22.812225,75.954765,3,5,false
oobo385639159,medicamentos_criticos,30.370722,78.090221,2,5,false
ovda898968706,medicamentos_criticos,21.20106,72.819292,2,5,false
zvvx532000255,medicamentos_criticos,30.959584,75.869346,2,5,false
ifwi861014612,insumos_medicos,13.038453,77.703685,3,4,false
pcwg754958104,insumos_medicos,13.058453,77.723685,3,5,false
ixms369543041,insumos_medicos,12.954179,77.635797,3,4,false
byop381536376,medicamentos_criticos,27.012328,75.904257,2,5,false
swkq079451938,medicamentos_criticos,11.131278,77.105017,2,5,false
nute063496122,medicamentos_criticos,27.040262,75.913013,2,5,false
qpdt189325735,insumos_medicos,22.701847,75.931991,3,5,false
bnip752446642,insumos_medicos,27.237772,78.12725,3,5,false
gwco971116818,medicamentos_criticos,17.50971,78.418855,2,5,false
qoqi618003869,insumos_medicos,26.56,80.44,3,5,false
ewet138565964,medicamentos_criticos,12.963298,77.644293,2,5,false
hzlz109090599,insumos_medicos,19.151999,72.938493,3,5,false
jnok449121288,medicamentos_criticos,11.112169,77.089594,2,5,false
biug284525749,insumos_medicos,21.189669,72.812629,3,5,false
ecsr202539401,medicamentos_criticos,17.451668,78.428321,2,5,false
lhkx511353568,insumos_medicos,22.441603,73.295012,3,5,false
pnpt307157563,medicamentos_criticos,17.461976,78.395883,2,5,false
ojjx823480881,medicamentos_criticos,23.411058,85.385731,2,5,false
eewy575867399,insumos_medicos,23.304631,77.471663,3,5,false
lyav284639714,insumos_medicos,17.463809,78.416744,3,5,false
uewv577893611,insumos_medicos,22.801226,75.927522,3,4,false
lzkm270605923,insumos_medicos,18.64144,73.894855,3,5,false
lotg001222721,insumos_medicos,21.190096,72.809122,3,4,false
smxr707504246,medicamentos_criticos,11.076117,76.994652,2,5,false
uxqa121004081,insumos_medicos,11.045083,77.035393,3,4,false
usth605815978,insumos_medicos,22.802225,75.944765,3,5,false
twaz473189026,medicamentos_criticos,11.056686,77.001736,2,5,false
biyo606306337,insumos_medicos,22.801857,75.916699,3,4,false
oerz901368225,insumos_medicos,21.266884,72.873616,3,5,false
cfen717170114,insumos_medicos,13.015996,80.261898,3,4,false
lcjg509366215,medicamentos_criticos,19.306269,72.966721,2,5,false
shmz953716549,insumos_medicos,13.032793,80.309982,3,4,false
iexl897755071,insumos_medicos,0.03,0.03,3,4,false
wpwh954631776,insumos_medicos,11.075083,77.065393,3,5,false
hfgk968267846,medicamentos_criticos,25.481517,81.862616,2,5,false
vrws741524775,medicamentos_criticos,18.613934,73.965367,2,5,false
crxp762349605,insumos_medicos,21.259834,72.888666,3,4,false
rbqk670929573,medicamentos_criticos,13.059096,77.720625,2,5,false
kmou782791732,medicamentos_criticos,12.984264,77.7484,2,5,false
xclp751489645,insumos_medicos,13.002161,77.626014,3,5,false
hekb227179919,insumos_medicos,25.477687,81.855585,3,4,false
dxtr472093765,medicamentos_criticos,27.032312,75.946896,2,5,false
keil895485789,insumos_medicos,27.251725,78.057553,3,5,false
ljjb615653327,medicamentos_criticos,0.08,0.08,2,5,false
fbyw226027230,insumos_medicos,26.919596,75.870512,3,4,false
rkbj578639473,insumos_medicos,26.511617,80.353564,3,4,false
jbef179278148,medicamentos_criticos,27.04519,75.950753,2,5,false
hwts730529393,medicamentos_criticos,23.479746,85.44982,2,5,false
kpdr929944013,medicamentos_criticos,22.37279,73.230283,2,5,false
rsoc872844021,insumos_medicos,12.462058,76.71665,3,4,false
gcxm139458500,medicamentos_criticos,18.967584,72.872585,2,5,false
cbqh541862917,insumos_medicos,12.427978,76.706792,3,5,false
jgbk796311351,insumos_medicos,23.224294,77.445361,3,4,false
vgry421819820,insumos_medicos,13.075479,80.26311,3,4,false
cpbd124432327,insumos_medicos,12.387978,76.666792,3,5,false
jrrf395460489,medicamentos_criticos,0.04,0.04,2,5,false
wayt822559918,insumos_medicos,22.388096,73.247753,3,5,false
xjsl585284456,insumos_medicos,18.61408,73.97852,3,5,false
bmtv122585301,insumos_medicos,0.02,0.02,3,4,false
bltm335840518,insumos_medicos,21.210522,72.821477,3,5,false
qrxj478621203,medicamentos_criticos,21.183343,72.802731,2,5,false
duou917227929,medicamentos_criticos,19.271315,72.912381,2,5,false
kkny797405620,medicamentos_criticos,18.653626,74.015101,2,5,false
mfws677574594,insumos_medicos,22.803839,75.947429,3,5,false
bqxa218535196,medicamentos_criticos,18.559299,73.917902,2,5,false
fsla211634673,medicamentos_criticos,13.141809,80.269104,2,5,false
cyar101189241,insumos_medicos,17.540448,78.528213,3,5,false
agcq421704987,medicamentos_criticos,27.051927,75.937282,2,5,false
kahl178324442,insumos_medicos,21.190437,72.804209,3,5,false
bhhy053818450,medicamentos_criticos,17.495894,78.415467,2,5,false
ngmp729814705,insumos_medicos,18.673935,74.025367,3,5,false
rzcc947193175,insumos_medicos,22.834648,75.984377,3,4,false
erpb158861490,insumos_medicos,0.08,0.08,3,5,false
fkla033035565,medicamentos_criticos,26.940262,75.813013,2,5,false
ceni608966266,medicamentos_criticos,27.250934,78.134095,2,5,false
jxof732712332,insumos_medicos,30.959584,75.869346,3,5,false
bhiq449854908,insumos_medicos,27.248822,78.135359,3,4,false
wdve131279991,insumos_medicos,18.536216,73.862527,3,4,false
jmtd307523900,insumos_medicos,11.046117,76.964652,3,5,false
dpky035286700,medicamentos_criticos,18.64144,73.894855,2,5,false
ffbw442010383,insumos_medicos,19.35384,72.971347,3,5,false
ztrm534995972,insumos_medicos,17.460851,78.389347,3,4,false
nqur368320126,insumos_medicos,23.476792,85.376842,3,5,false
lncr710653462,medicamentos_criticos,11.082298,77.058349,2,5,false
jwsy624960601,medicamentos_criticos,11.054136,77.023303,2,5,false
gakn278531261,insumos_medicos,26.96294,75.853007,3,4,false
qlkf902608711,insumos_medicos,17.521668,78.498321,3,4,false
tqnx592833714,medicamentos_criticos,26.963987,75.802891,2,5,false
ihbc834938625,medicamentos_criticos,17.58971,78.498855,2,5,false
soeg895961190,insumos_medicos,12.339524,76.68262,3,4,false
kejf880917105,insumos_medicos,0.03,0.03,3,5,false
vvcz078314566,medicamentos_criticos,22.340329,73.199083,2,5,false
uwws462787859,medicamentos_criticos,17.439585,78.402621,2,5,false
rxvl463445427,insumos_medicos,22.817021,75.974167,3,4,false
ekjh263263090,insumos_medicos,22.812634,75.976959,3,5,false
rqkw874822172,insumos_medicos,21.235047,72.85859,3,5,false
onwp152413622,insumos_medicos,26.994142,75.885704,3,5,false
ordt863933648,insumos_medicos,17.502819,78.529578,3,5,false
oknc666921727,medicamentos_criticos,12.406356,76.699103,2,5,false
ahlk772397768,medicamentos_criticos,13.023041,77.793237,2,5,false
sqek139320294,medicamentos_criticos,22.765747,75.938497,2,5,false
oysc873404869,insumos_medicos,19.180083,72.967385,3,5,false
utku257483237,insumos_medicos,12.427978,76.706792,3,4,false
ysby565588152,insumos_medicos,15.528603,73.856911,3,4,false
zjmi911772919,insumos_medicos,22.841234,75.97949,3,5,false
mhia785603225,insumos_medicos,30.390722,78.110221,3,4,false
oliu319816588,medicamentos_criticos,11.038638,77.014311,2,5,false
vatf205905718,insumos_medicos,23.443783,85.416967,3,5,false
vivx002713373,medicamentos_criticos,10.99185,77.001082,2,5,false
wzap898108484,insumos_medicos,19.251999,73.038493,3,4,false
pqij138028607,medicamentos_criticos,23.439033,85.405347,2,5,false
fytb356761734,insumos_medicos,12.429524,76.77262,3,4,false
khhh498877959,insumos_medicos,12.983041,77.753237,3,5,false
knci395651382,insumos_medicos,18.546562,73.906485,3,4,false
zpdy383233910,medicamentos_criticos,23.431489,85.404253,2,5,false
zsif911074003,insumos_medicos,12.991615,80.241598,3,4,false
ixaj959923717,medicamentos_criticos,12.387978,76.666792,2,5,false
hsfa971322949,insumos_medicos,0.05,0.05,3,5,false
idjn626393999,insumos_medicos,17.490827,78.443391,3,4,false
srdw313056839,insumos_medicos,10.089778,76.426106,3,5,false
zspf955643628,medicamentos_criticos,11.126298,77.082076,2,5,false
abpy950282348,insumos_medicos,11.056298,77.012076,3,5,false
bpwz428243579,medicamentos_criticos,17.514114,78.437554,2,5,false
nixb911504748,medicamentos_criticos,22.842225,75.984765,2,5,false
rghx409342327,insumos_medicos,15.594419,73.805736,3,4,false
xpnx828724977,medicamentos_criticos,17.489585,78.452621,2,5,false
oeuj175771038,insumos_medicos,19.964733,75.443942,3,5,false
yjwc343751880,medicamentos_criticos,13.001615,80.251598,2,5,false
zbmx202912330,insumos_medicos,12.393194,76.700583,3,4,false
lkwa080201507,insumos_medicos,22.737021,75.894167,3,4,false
wlzr044594939,insumos_medicos,21.197735,72.808778,3,4,false
ildh143118884,medicamentos_criticos,17.498263,78.457865,2,5,false
egbp155037551,insumos_medicos,27.03519,75.940753,3,4,false
ferv560998180,medicamentos_criticos,12.979934,77.729386,2,5,false
brkt186712665,medicamentos_criticos,23.399407,85.365055,2,5,false
phkm827726419,insumos_medicos,11.096298,77.052076,3,4,false
dxzs652806948,insumos_medicos,25.500329,81.884279,3,4,false
eofn160015251,insumos_medicos,12.936229,77.626791,3,5,false
ikhb156381847,insumos_medicos,26.952908,75.842934,3,5,false
zeiw189679303,insumos_medicos,18.566258,73.924337,3,4,false
mlcj883673726,insumos_medicos,18.653934,74.005367,3,5,false
fkai555356803,insumos_medicos,22.604688,88.483294,3,4,false
jvhi830382773,medicamentos_criticos,19.231315,72.872381,2,5,false
qysn945670898,insumos_medicos,30.973081,75.901495,3,4,false
qocw435436804,medicamentos_criticos,11.114839,77.097003,2,5,false
qaye449712589,medicamentos_criticos,0.02,0.02,2,5,false
xsrc981789033,insumos_medicos,22.825536,75.973106,3,4,false
yhpn730000803,medicamentos_criticos,12.343994,76.646167,2,5,false
zonp870864992,medicamentos_criticos,11.063009,77.03544,2,5,false
wlnm650299647,insumos_medicos,27.016431,75.836649,3,5,false
wifz781494600,insumos_medicos,30.380722,78.100221,3,5,false
ttzt231901676,medicamentos_criticos,27.023726,75.86282,2,5,false
uspi174700958,insumos_medicos,22.711847,75.941991,3,4,false
unyn612426721,medicamentos_criticos,13.015662,77.69413,2,5,false
boir786633882,insumos_medicos,26.971411,75.843604,3,4,false
bsyd230147720,medicamentos_criticos,19.105838,72.872658,2,5,false
ipmy885820479,insumos_medicos,26.561529,80.403458,3,5,false
xhsv444477777,insumos_medicos,12.995377,77.716664,3,4,false
wffj520270131,insumos_medicos,22.330329,73.189083,3,4,false
ywle968622719,medicamentos_criticos,17.550827,78.503391,2,5,false
oktl717352180,insumos_medicos,21.303343,72.922731,3,5,false
bqer393276375,medicamentos_criticos,21.279569,72.902697,2,5,false
xnqu546468623,insumos_medicos,12.339524,76.68262,3,5,false
vvlc476169615,insumos_medicos,26.604986,80.472796,3,5,false
yfnz309615382,medicamentos_criticos,18.610963,73.908972,2,5,false
xbqo657848243,medicamentos_criticos,13.050221,77.725396,2,5,false
hqky147636968,insumos_medicos,17.613216,78.682111,3,5,false
pxxp551110704,insumos_medicos,23.369194,85.335447,3,5,false
ypru436981763,medicamentos_criticos,21.300798,72.920489,2,5,false
hagh161770793,insumos_medicos,19.093517,72.91765,3,5,false
crhe122329504,insumos_medicos,0.07,0.07,3,5,false
mxru286083153,medicamentos_criticos,12.377954,76.745169,2,5,false
mdlt097633671,medicamentos_criticos,22.745207,75.916059,2,5,false
aykl352257120,medicamentos_criticos,22.79806,75.9434,2,5,false
rvug665291154,insumos_medicos,13.012161,77.636014,3,4,false
putn426021704,medicamentos_criticos,26.561617,80.403564,2,5,false
tzhc305291202,insumos_medicos,26.502581,80.335628,3,4,false
xskj251118664,insumos_medicos,13.025662,77.70413,3,4,false
hbjf027080568,medicamentos_criticos,12.343194,76.650583,2,5,false
axer751512903,insumos_medicos,0.08,0.08,3,4,false
jdda963465361,insumos_medicos,18.997584,72.902585,3,4,false
iybb243530082,insumos_medicos,21.255975,72.875503,3,5,false
cvfc485567800,medicamentos_criticos,26.924142,75.815704,2,5,false
bsem566304684,medicamentos_criticos,0.06,0.06,2,5,false
aneh598193892,medicamentos_criticos,27.235928,78.038092,2,5,false
qcnq258947125,medicamentos_criticos,22.437898,73.297788,2,5,false
xteb179075599,insumos_medicos,27.230934,78.114095,3,5,false
pwom515061761,medicamentos_criticos,18.609156,73.814723,2,5,false
gzdd058759974,insumos_medicos,11.093669,77.066494,3,5,false
wnfk736825878,insumos_medicos,13.148616,80.354151,3,5,false
smkt934103285,medicamentos_criticos,27.051927,75.937282,2,5,false
rwbd798910593,medicamentos_criticos,26.856156,75.8123,2,5,false
bwba841004104,medicamentos_criticos,23.434878,85.395739,2,5,false
lzkw977205329,insumos_medicos,26.976431,75.796649,3,5,false
sifu214654720,insumos_medicos,30.396322,78.100453,3,4,false
goph469278456,medicamentos_criticos,21.283343,72.902731,2,5,false
ujes524699073,medicamentos_criticos,22.783659,75.933365,2,5,false
zvqc380773451,insumos_medicos,11.040762,77.021876,3,5,false
mtcn854156974,medicamentos_criticos,19.013517,72.83765,2,5,false
lkvk423643935,insumos_medicos,12.361214,76.661094,3,5,false
omlt305267189,insumos_medicos,19.306269,72.966721,3,5,false
fqks186278125,medicamentos_criticos,21.167729,72.778726,2,5,false
oumh030456421,medicamentos_criticos,17.568263,78.527865,2,5,false
qffs678546746,insumos_medicos,11.046117,76.964652,3,4,false
xukp478222006,medicamentos_criticos,0.02,0.02,2,5,false
vohy509052497,insumos_medicos,12.965662,77.64413,3,5,false
tcyy485775777,medicamentos_criticos,12.953298,77.634293,2,5,false
ankz996583405,insumos_medicos,0.01,0.01,3,5,false
isis054496106,insumos_medicos,13.07041,77.730489,3,5,false
hfjt339754360,medicamentos_criticos,15.576833,73.828172,2,5,false
zmvo400433988,insumos_medicos,13.042793,80.319982,3,5,false
sfsw716181326,insumos_medicos,0.01,0.01,3,4,false
dtnq284786449,insumos_medicos,21.259569,72.882697,3,4,false
czre286989350,insumos_medicos,26.979596,75.930512,3,4,false
drca722958546,medicamentos_criticos,0.06,0.06,2,5,false
vgwp344063856,medicamentos_criticos,22.391603,73.245012,2,5,false
azcn443658661,medicamentos_criticos,17.498263,78.457865,2,5,false
znap424770250,medicamentos_criticos,21.196438,72.804115,2,5,false
evno527942363,medicamentos_criticos,23.369033,85.335347,2,5,false
ruko347230134,insumos_medicos,12.3985,76.755808,3,5,false
gqvd375253192,medicamentos_criticos,13.04978,80.228812,2,5,false
xvcq857407770,medicamentos_criticos,12.372058,76.62665,2,5,false
koco682843307,insumos_medicos,17.454114,78.377554,3,4,false
oovd546752209,insumos_medicos,17.504114,78.427554,3,5,false
itni853799550,insumos_medicos,12.974365,77.656155,3,5,false
gpep408605037,medicamentos_criticos,30.932978,75.861847,2,5,false
clan274636837,insumos_medicos,13.166438,80.300672,3,5,false
zvgh803517945,medicamentos_criticos,0.03,0.03,2,5,false
slhg147235251,insumos_medicos,22.401844,73.255081,3,5,false
